case_id,origin,speaker_id,recipe_id,recipe_role,voice_id,seed,line_id,category,transcript,wav,gold,gold_ready,source_uri
factory_v1_question_005__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,872564912,question_005,questions,inputs/transcripts/factory_v1_question_005__priestley_1_7b.txt,inputs/wav/factory_v1_question_005__priestley_1_7b.wav,inputs/gold/factory_v1_question_005__priestley_1_7b,1,
factory_v1_question_006__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,800130716,question_006,questions,inputs/transcripts/factory_v1_question_006__alfie_1_7b.txt,inputs/wav/factory_v1_question_006__alfie_1_7b.wav,inputs/gold/factory_v1_question_006__alfie_1_7b,1,
factory_v1_question_006__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,122945361,question_006,questions,inputs/transcripts/factory_v1_question_006__lana_1_7b.txt,inputs/wav/factory_v1_question_006__lana_1_7b.wav,inputs/gold/factory_v1_question_006__lana_1_7b,1,
factory_v1_question_006__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,709415472,question_006,questions,inputs/transcripts/factory_v1_question_006__priestley2_1_7b.txt,inputs/wav/factory_v1_question_006__priestley2_1_7b.wav,inputs/gold/factory_v1_question_006__priestley2_1_7b,1,
factory_v1_question_006__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1020445362,question_006,questions,inputs/transcripts/factory_v1_question_006__priestley_1_7b.txt,inputs/wav/factory_v1_question_006__priestley_1_7b.wav,inputs/gold/factory_v1_question_006__priestley_1_7b,1,
factory_v1_question_007__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1558772291,question_007,questions,inputs/transcripts/factory_v1_question_007__alfie_1_7b.txt,inputs/wav/factory_v1_question_007__alfie_1_7b.wav,inputs/gold/factory_v1_question_007__alfie_1_7b,1,
factory_v1_question_007__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1173189667,question_007,questions,inputs/transcripts/factory_v1_question_007__lana_1_7b.txt,inputs/wav/factory_v1_question_007__lana_1_7b.wav,inputs/gold/factory_v1_question_007__lana_1_7b,1,
factory_v1_question_007__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1332267818,question_007,questions,inputs/transcripts/factory_v1_question_007__priestley2_1_7b.txt,inputs/wav/factory_v1_question_007__priestley2_1_7b.wav,inputs/gold/factory_v1_question_007__priestley2_1_7b,1,
factory_v1_question_007__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,883378197,question_007,questions,inputs/transcripts/factory_v1_question_007__priestley_1_7b.txt,inputs/wav/factory_v1_question_007__priestley_1_7b.wav,inputs/gold/factory_v1_question_007__priestley_1_7b,1,
factory_v1_question_008__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,241146354,question_008,questions,inputs/transcripts/factory_v1_question_008__alfie_1_7b.txt,inputs/wav/factory_v1_question_008__alfie_1_7b.wav,inputs/gold/factory_v1_question_008__alfie_1_7b,1,
factory_v1_question_008__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1021240240,question_008,questions,inputs/transcripts/factory_v1_question_008__lana_1_7b.txt,inputs/wav/factory_v1_question_008__lana_1_7b.wav,inputs/gold/factory_v1_question_008__lana_1_7b,1,
factory_v1_question_008__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,419494597,question_008,questions,inputs/transcripts/factory_v1_question_008__priestley2_1_7b.txt,inputs/wav/factory_v1_question_008__priestley2_1_7b.wav,inputs/gold/factory_v1_question_008__priestley2_1_7b,1,
factory_v1_question_008__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,113454931,question_008,questions,inputs/transcripts/factory_v1_question_008__priestley_1_7b.txt,inputs/wav/factory_v1_question_008__priestley_1_7b.wav,inputs/gold/factory_v1_question_008__priestley_1_7b,1,
factory_v1_question_009__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,2064901873,question_009,questions,inputs/transcripts/factory_v1_question_009__alfie_1_7b.txt,inputs/wav/factory_v1_question_009__alfie_1_7b.wav,inputs/gold/factory_v1_question_009__alfie_1_7b,1,
factory_v1_question_009__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,92102795,question_009,questions,inputs/transcripts/factory_v1_question_009__lana_1_7b.txt,inputs/wav/factory_v1_question_009__lana_1_7b.wav,inputs/gold/factory_v1_question_009__lana_1_7b,1,
factory_v1_question_009__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1713595521,question_009,questions,inputs/transcripts/factory_v1_question_009__priestley2_1_7b.txt,inputs/wav/factory_v1_question_009__priestley2_1_7b.wav,inputs/gold/factory_v1_question_009__priestley2_1_7b,1,
factory_v1_question_009__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1114252771,question_009,questions,inputs/transcripts/factory_v1_question_009__priestley_1_7b.txt,inputs/wav/factory_v1_question_009__priestley_1_7b.wav,inputs/gold/factory_v1_question_009__priestley_1_7b,1,
factory_v1_question_010__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1281470445,question_010,questions,inputs/transcripts/factory_v1_question_010__alfie_1_7b.txt,inputs/wav/factory_v1_question_010__alfie_1_7b.wav,inputs/gold/factory_v1_question_010__alfie_1_7b,1,
factory_v1_question_010__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1077024626,question_010,questions,inputs/transcripts/factory_v1_question_010__lana_1_7b.txt,inputs/wav/factory_v1_question_010__lana_1_7b.wav,inputs/gold/factory_v1_question_010__lana_1_7b,1,
factory_v1_question_010__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1040778674,question_010,questions,inputs/transcripts/factory_v1_question_010__priestley2_1_7b.txt,inputs/wav/factory_v1_question_010__priestley2_1_7b.wav,inputs/gold/factory_v1_question_010__priestley2_1_7b,1,
factory_v1_question_010__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,194354163,question_010,questions,inputs/transcripts/factory_v1_question_010__priestley_1_7b.txt,inputs/wav/factory_v1_question_010__priestley_1_7b.wav,inputs/gold/factory_v1_question_010__priestley_1_7b,1,
factory_v1_sentences_001__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1224948763,sentences_001,multiple_sentences,inputs/transcripts/factory_v1_sentences_001__alfie_1_7b.txt,inputs/wav/factory_v1_sentences_001__alfie_1_7b.wav,inputs/gold/factory_v1_sentences_001__alfie_1_7b,1,
factory_v1_sentences_001__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,795614447,sentences_001,multiple_sentences,inputs/transcripts/factory_v1_sentences_001__lana_1_7b.txt,inputs/wav/factory_v1_sentences_001__lana_1_7b.wav,inputs/gold/factory_v1_sentences_001__lana_1_7b,1,
factory_v1_sentences_001__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1796781957,sentences_001,multiple_sentences,inputs/transcripts/factory_v1_sentences_001__priestley2_1_7b.txt,inputs/wav/factory_v1_sentences_001__priestley2_1_7b.wav,inputs/gold/factory_v1_sentences_001__priestley2_1_7b,1,
factory_v1_sentences_001__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,313026168,sentences_001,multiple_sentences,inputs/transcripts/factory_v1_sentences_001__priestley_1_7b.txt,inputs/wav/factory_v1_sentences_001__priestley_1_7b.wav,inputs/gold/factory_v1_sentences_001__priestley_1_7b,1,
factory_v1_sentences_002__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1134598746,sentences_002,multiple_sentences,inputs/transcripts/factory_v1_sentences_002__alfie_1_7b.txt,inputs/wav/factory_v1_sentences_002__alfie_1_7b.wav,inputs/gold/factory_v1_sentences_002__alfie_1_7b,1,
factory_v1_sentences_002__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,830704012,sentences_002,multiple_sentences,inputs/transcripts/factory_v1_sentences_002__lana_1_7b.txt,inputs/wav/factory_v1_sentences_002__lana_1_7b.wav,inputs/gold/factory_v1_sentences_002__lana_1_7b,1,
factory_v1_sentences_002__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1688706592,sentences_002,multiple_sentences,inputs/transcripts/factory_v1_sentences_002__priestley2_1_7b.txt,inputs/wav/factory_v1_sentences_002__priestley2_1_7b.wav,inputs/gold/factory_v1_sentences_002__priestley2_1_7b,1,
factory_v1_sentences_002__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1159910753,sentences_002,multiple_sentences,inputs/transcripts/factory_v1_sentences_002__priestley_1_7b.txt,inputs/wav/factory_v1_sentences_002__priestley_1_7b.wav,inputs/gold/factory_v1_sentences_002__priestley_1_7b,1,
factory_v1_sentences_003__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1063167080,sentences_003,multiple_sentences,inputs/transcripts/factory_v1_sentences_003__alfie_1_7b.txt,inputs/wav/factory_v1_sentences_003__alfie_1_7b.wav,inputs/gold/factory_v1_sentences_003__alfie_1_7b,1,
factory_v1_sentences_003__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1339072955,sentences_003,multiple_sentences,inputs/transcripts/factory_v1_sentences_003__lana_1_7b.txt,inputs/wav/factory_v1_sentences_003__lana_1_7b.wav,inputs/gold/factory_v1_sentences_003__lana_1_7b,1,
factory_v1_sentences_003__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,976354408,sentences_003,multiple_sentences,inputs/transcripts/factory_v1_sentences_003__priestley2_1_7b.txt,inputs/wav/factory_v1_sentences_003__priestley2_1_7b.wav,inputs/gold/factory_v1_sentences_003__priestley2_1_7b,1,
factory_v1_sentences_003__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,2061625102,sentences_003,multiple_sentences,inputs/transcripts/factory_v1_sentences_003__priestley_1_7b.txt,inputs/wav/factory_v1_sentences_003__priestley_1_7b.wav,inputs/gold/factory_v1_sentences_003__priestley_1_7b,1,
factory_v1_sentences_004__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,643338418,sentences_004,multiple_sentences,inputs/transcripts/factory_v1_sentences_004__alfie_1_7b.txt,inputs/wav/factory_v1_sentences_004__alfie_1_7b.wav,inputs/gold/factory_v1_sentences_004__alfie_1_7b,1,
factory_v1_sentences_004__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,554436581,sentences_004,multiple_sentences,inputs/transcripts/factory_v1_sentences_004__lana_1_7b.txt,inputs/wav/factory_v1_sentences_004__lana_1_7b.wav,inputs/gold/factory_v1_sentences_004__lana_1_7b,1,
factory_v1_sentences_004__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1427185289,sentences_004,multiple_sentences,inputs/transcripts/factory_v1_sentences_004__priestley2_1_7b.txt,inputs/wav/factory_v1_sentences_004__priestley2_1_7b.wav,inputs/gold/factory_v1_sentences_004__priestley2_1_7b,1,
factory_v1_sentences_004__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1780881245,sentences_004,multiple_sentences,inputs/transcripts/factory_v1_sentences_004__priestley_1_7b.txt,inputs/wav/factory_v1_sentences_004__priestley_1_7b.wav,inputs/gold/factory_v1_sentences_004__priestley_1_7b,1,
factory_v1_sentences_005__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1166273928,sentences_005,multiple_sentences,inputs/transcripts/factory_v1_sentences_005__alfie_1_7b.txt,inputs/wav/factory_v1_sentences_005__alfie_1_7b.wav,inputs/gold/factory_v1_sentences_005__alfie_1_7b,1,
factory_v1_sentences_005__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,19828126,sentences_005,multiple_sentences,inputs/transcripts/factory_v1_sentences_005__lana_1_7b.txt,inputs/wav/factory_v1_sentences_005__lana_1_7b.wav,inputs/gold/factory_v1_sentences_005__lana_1_7b,1,
factory_v1_sentences_005__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1512416198,sentences_005,multiple_sentences,inputs/transcripts/factory_v1_sentences_005__priestley2_1_7b.txt,inputs/wav/factory_v1_sentences_005__priestley2_1_7b.wav,inputs/gold/factory_v1_sentences_005__priestley2_1_7b,1,
factory_v1_sentences_005__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,881417290,sentences_005,multiple_sentences,inputs/transcripts/factory_v1_sentences_005__priestley_1_7b.txt,inputs/wav/factory_v1_sentences_005__priestley_1_7b.wav,inputs/gold/factory_v1_sentences_005__priestley_1_7b,1,
factory_v1_sentences_006__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,761710833,sentences_006,multiple_sentences,inputs/transcripts/factory_v1_sentences_006__alfie_1_7b.txt,inputs/wav/factory_v1_sentences_006__alfie_1_7b.wav,inputs/gold/factory_v1_sentences_006__alfie_1_7b,1,
factory_v1_sentences_006__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,416647646,sentences_006,multiple_sentences,inputs/transcripts/factory_v1_sentences_006__lana_1_7b.txt,inputs/wav/factory_v1_sentences_006__lana_1_7b.wav,inputs/gold/factory_v1_sentences_006__lana_1_7b,1,
factory_v1_sentences_006__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,2108062031,sentences_006,multiple_sentences,inputs/transcripts/factory_v1_sentences_006__priestley2_1_7b.txt,inputs/wav/factory_v1_sentences_006__priestley2_1_7b.wav,inputs/gold/factory_v1_sentences_006__priestley2_1_7b,1,
factory_v1_sentences_006__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,56971658,sentences_006,multiple_sentences,inputs/transcripts/factory_v1_sentences_006__priestley_1_7b.txt,inputs/wav/factory_v1_sentences_006__priestley_1_7b.wav,inputs/gold/factory_v1_sentences_006__priestley_1_7b,1,
factory_v1_sentences_007__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,652358478,sentences_007,multiple_sentences,inputs/transcripts/factory_v1_sentences_007__alfie_1_7b.txt,inputs/wav/factory_v1_sentences_007__alfie_1_7b.wav,inputs/gold/factory_v1_sentences_007__alfie_1_7b,1,
factory_v1_sentences_007__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,306104266,sentences_007,multiple_sentences,inputs/transcripts/factory_v1_sentences_007__lana_1_7b.txt,inputs/wav/factory_v1_sentences_007__lana_1_7b.wav,inputs/gold/factory_v1_sentences_007__lana_1_7b,1,
factory_v1_sentences_007__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1746740602,sentences_007,multiple_sentences,inputs/transcripts/factory_v1_sentences_007__priestley2_1_7b.txt,inputs/wav/factory_v1_sentences_007__priestley2_1_7b.wav,inputs/gold/factory_v1_sentences_007__priestley2_1_7b,1,
factory_v1_sentences_007__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,1931692300,sentences_007,multiple_sentences,inputs/transcripts/factory_v1_sentences_007__priestley_1_7b.txt,inputs/wav/factory_v1_sentences_007__priestley_1_7b.wav,inputs/gold/factory_v1_sentences_007__priestley_1_7b,1,
factory_v1_sentences_008__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1826794242,sentences_008,multiple_sentences,inputs/transcripts/factory_v1_sentences_008__alfie_1_7b.txt,inputs/wav/factory_v1_sentences_008__alfie_1_7b.wav,inputs/gold/factory_v1_sentences_008__alfie_1_7b,1,
factory_v1_sentences_008__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1107747949,sentences_008,multiple_sentences,inputs/transcripts/factory_v1_sentences_008__lana_1_7b.txt,inputs/wav/factory_v1_sentences_008__lana_1_7b.wav,inputs/gold/factory_v1_sentences_008__lana_1_7b,1,
factory_v1_sentences_008__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1352259264,sentences_008,multiple_sentences,inputs/transcripts/factory_v1_sentences_008__priestley2_1_7b.txt,inputs/wav/factory_v1_sentences_008__priestley2_1_7b.wav,inputs/gold/factory_v1_sentences_008__priestley2_1_7b,1,
factory_v1_sentences_008__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,95240386,sentences_008,multiple_sentences,inputs/transcripts/factory_v1_sentences_008__priestley_1_7b.txt,inputs/wav/factory_v1_sentences_008__priestley_1_7b.wav,inputs/gold/factory_v1_sentences_008__priestley_1_7b,1,
factory_v1_sentences_009__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1049021732,sentences_009,multiple_sentences,inputs/transcripts/factory_v1_sentences_009__alfie_1_7b.txt,inputs/wav/factory_v1_sentences_009__alfie_1_7b.wav,inputs/gold/factory_v1_sentences_009__alfie_1_7b,1,
factory_v1_sentences_009__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1667743176,sentences_009,multiple_sentences,inputs/transcripts/factory_v1_sentences_009__lana_1_7b.txt,inputs/wav/factory_v1_sentences_009__lana_1_7b.wav,inputs/gold/factory_v1_sentences_009__lana_1_7b,1,
factory_v1_sentences_009__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,1954369120,sentences_009,multiple_sentences,inputs/transcripts/factory_v1_sentences_009__priestley2_1_7b.txt,inputs/wav/factory_v1_sentences_009__priestley2_1_7b.wav,inputs/gold/factory_v1_sentences_009__priestley2_1_7b,1,
factory_v1_sentences_009__priestley_1_7b,data_factory,priestley_1_7b,neural_scheduler_corpus_v1,source,priestley_1_7b,72956683,sentences_009,multiple_sentences,inputs/transcripts/factory_v1_sentences_009__priestley_1_7b.txt,inputs/wav/factory_v1_sentences_009__priestley_1_7b.wav,inputs/gold/factory_v1_sentences_009__priestley_1_7b,1,
factory_v1_sentences_010__alfie_1_7b,data_factory,alfie_1_7b,neural_scheduler_corpus_v1,source,alfie_1_7b,1924958923,sentences_010,multiple_sentences,inputs/transcripts/factory_v1_sentences_010__alfie_1_7b.txt,inputs/wav/factory_v1_sentences_010__alfie_1_7b.wav,inputs/gold/factory_v1_sentences_010__alfie_1_7b,1,
factory_v1_sentences_010__lana_1_7b,data_factory,lana_1_7b,neural_scheduler_corpus_v1,source,lana_1_7b,1274389710,sentences_010,multiple_sentences,inputs/transcripts/factory_v1_sentences_010__lana_1_7b.txt,inputs/wav/factory_v1_sentences_010__lana_1_7b.wav,inputs/gold/factory_v1_sentences_010__lana_1_7b,1,
factory_v1_sentences_010__priestley2_1_7b,data_factory,priestley2_1_7b,neural_scheduler_corpus_v1,source,priestley2_1_7b,115307722,sentences_010,multiple_sentences,inputs/transcripts/factory_v1_sentences_010__priestley2_1_7b.txt,inputs/wav/factory_v1_sentences_010__priestley2_1_7b.wav,inputs/gold/factory_v1_sentences_010__priestley2_1_7b,1,
